timestamp(ms),var,
"1718467989.292","3178",
"1718467989.293","907",
"1718467989.294","759",
"1718467989.295","1984",
"1718467989.296","2356",
"1718467989.297","2960",
"1718467989.298","2727",
"1718467989.299","639",
"1718467989.3","599",
"1718467989.301","2638",
"1718467989.302","2870",
"1718467989.303","2447",
"1718467989.304","670",
"1718467989.305","853",
"1718467989.306","3098",
"1718467989.307","3312",
"1718467989.308","1762",
"1718467989.309","1463",
"1718467989.31","1114",
"1718467989.311","1390",
"1718467989.312","3322",
"1718467989.313","3345",
"1718467989.314","1130",
"1718467989.315","944",
"1718467989.316","1696",
"1718467989.317","1998",
"1718467989.318","3202",
"1718467989.319","770",
"1718467989.32","655",
"1718467989.321","2378",
"1718467989.322","2679",
"1718467989.323","2736",
"1718467989.324","2384",
"1718467989.325","664",
"1718467989.326","717",
"1718467989.327","2873",
"1718467989.328","3088",
"1718467989.329","2106",
"1718467989.33","1727",
"1718467989.331","1114",
"1718467989.332","3312",
"1718467989.333","3312",
"1718467989.334","1423",
"1718467989.335","1135",
"1718467989.336","1374",
"1718467989.337","1667",
"1718467989.338","3303",
"1718467989.339","3180",
"1718467989.34","926",
"1718467989.341","679",
"1718467989.342","2052",
"1718467989.343","2344",
"1718467989.344","2975",
"1718467989.345","2754",
"1718467989.346","592",
"1718467989.347","2640",
"1718467989.348","2888",
"1718467989.349","2375",
"1718467989.35","2071",
"1718467989.351","704",
"1718467989.352","843",
"1718467989.353","3136",
"1718467989.354","3267",
"1718467989.355","1727",
"1718467989.356","1399",
"1718467989.357","1091",
"1718467989.358","1354",
"1718467989.359","3310",
"1718467989.36","3264",
"1718467989.361","931",
"1718467989.362","1700",
"1718467989.363","2012",
"1718467989.364","3136",
"1718467989.365","2960",
"1718467989.366","751",
"1718467989.367","619",
"1718467989.368","2384",
"1718467989.369","2672",
"1718467989.37","2736",
"1718467989.371","2391",
"1718467989.372","645",
"1718467989.373","2922",
"1718467989.374","3097",
"1718467989.375","2125",
"1718467989.376","1743",
"1718467989.377","848",
"1718467989.378","1064",
"1718467989.379","3294",
"1718467989.38","3320",
"1718467989.381","1403",
"1718467989.382","1141",
"1718467989.383","1328",
"1718467989.384","1684",
"1718467989.385","3324",
"1718467989.386","3179",
"1718467989.387","909",
"1718467989.388","1980",
"1718467989.389","2314",
"1718467989.39","2957",
"1718467989.391","2705",
"1718467989.392","651",
"1718467989.393","628",
"1718467989.394","2663",
"1718467989.395","2914",
"1718467989.396","2419",
"1718467989.397","2079",
"1718467989.398","734",
"1718467989.399","854",
"1718467989.4","3147",
"1718467989.401","3247",
"1718467989.402","1454",
"1718467989.403","1065",
"1718467989.404","1388",
"1718467989.405","3357",
"1718467989.406","3272",
"1718467989.407","1169",
"1718467989.408","931",
"1718467989.409","1709",
"1718467989.41","1972",
"1718467989.411","3195",
"1718467989.412","2975",
"1718467989.413","758",
"1718467989.414","635",
"1718467989.415","2330",
"1718467989.416","2656",
"1718467989.417","2449",
"1718467989.418","618",
"1718467989.419","656",
"1718467989.42","2938",
"1718467989.421","3152",
"1718467989.422","2063",
"1718467989.423","1779",
"1718467989.424","867",
"1718467989.425","1082",
"1718467989.426","3281",
"1718467989.427","3377",
"1718467989.428","1413",
"1718467989.429","1162",
"1718467989.43","1307",
"1718467989.431","1633",
"1718467989.432","3282",
"1718467989.433","914",
"1718467989.434","743",
"1718467989.435","2016",
"1718467989.436","2296",
"1718467989.437","3007",
"1718467989.438","2754",
"1718467989.439","654",
"1718467989.44","625",
"1718467989.441","2604",
"1718467989.442","2893",
"1718467989.443","2435",
"1718467989.444","2074",
"1718467989.445","882",
"1718467989.446","3091",
"1718467989.447","3245",
"1718467989.448","1743",
"1718467989.449","1403",
"1718467989.45","1086",
"1718467989.451","1365",
"1718467989.452","3281",
"1718467989.453","3248",
"1718467989.454","1126",
"1718467989.455","845",
"1718467989.456","1678",
"1718467989.457","1984",
"1718467989.458","3129",
"1718467989.459","2951",
"1718467989.46","623",
"1718467989.461","2352",
"1718467989.462","2632",
"1718467989.463","2727",
"1718467989.464","2421",
"1718467989.465","590",
"1718467989.466","691",
"1718467989.467","2880",
"1718467989.468","1794",
"1718467989.469","832",
"1718467989.47","1072",
"1718467989.471","3250",
"1718467989.472","3354",
"1718467989.473","1167",
"1718467989.474","1328",
"1718467989.475","1678",
"1718467989.476","3312",
"1718467989.477","3199",
"1718467989.478","931",
"1718467989.479","714",
"1718467989.48","2032",
"1718467989.481","2340",
"1718467989.482","2945",
"1718467989.483","2701",
"1718467989.484","666",
"1718467989.485","593",
"1718467989.486","2660",
"1718467989.487","2419",
"1718467989.488","2130",
"1718467989.489","675",
"1718467989.49","827",
"1718467989.491","3095",
"1718467989.492","3262",
"1718467989.493","1807",
"1718467989.494","1471",
"1718467989.495","1102",
"1718467989.496","1341",
"1718467989.497","3306",
"1718467989.498","3280",
"1718467989.499","1159",
"1718467989.5","942",
"1718467989.501","1648",
"1718467989.502","3203",
"1718467989.503","2934",
"1718467989.504","711",
"1718467989.505","626",
"1718467989.506","2356",
"1718467989.507","2662",
"1718467989.508","2729",
"1718467989.509","2431",
"1718467989.51","657",
"1718467989.511","720",
"1718467989.512","2915",
"1718467989.513","3106",
"1718467989.514","2145",
"1718467989.515","882",
"1718467989.516","1040",
"1718467989.517","3248",
"1718467989.518","3325",
"1718467989.519","1459",
"1718467989.52","1159",
"1718467989.521","1313",
"1718467989.522","1658",
"1718467989.523","3305",
"1718467989.524","3143",
"1718467989.525","931",
"1718467989.526","706",
"1718467989.527","1968",
"1718467989.528","2362",
"1718467989.529","2941",
"1718467989.53","611",
"1718467989.531","593",
"1718467989.532","2598",
"1718467989.533","2886",
"1718467989.534","2447",
"1718467989.535","2128",
"1718467989.536","654",
"1718467989.537","854",
"1718467989.538","3149",
"1718467989.539","3314",
"1718467989.54","1742",
"1718467989.541","1461",
"1718467989.542","1089",
"1718467989.543","1370",
"1718467989.544","3336",
"1718467989.545","1131",
"1718467989.546","883",
"1718467989.547","1640",
"1718467989.548","2969",
"1718467989.549","775",
"1718467989.55","619",
"1718467989.551","2332",
"1718467989.552","2597",
"1718467989.553","2767",
"1718467989.554","2469",
"1718467989.555","623",
"1718467989.556","2857",
"1718467989.557","3070",
"1718467989.558","2160",
"1718467989.559","1834",
"1718467989.56","816",
"1718467989.561","1010",
"1718467989.562","3264",
"1718467989.563","3360",
"1718467989.564","1494",
"1718467989.565","1171",
"1718467989.566","1328",
"1718467989.567","1605",
"1718467989.568","3282",
"1718467989.569","3234",
"1718467989.57","927",
"1718467989.571","1979",
"1718467989.572","2288",
"1718467989.573","2973",
"1718467989.574","2775",
"1718467989.575","656",
"1718467989.576","580",
"1718467989.577","2608",
"1718467989.578","2914",
"1718467989.579","2477",
"1718467989.58","2135",
"1718467989.581","649",
"1718467989.582","816",
"1718467989.583","3120",
"1718467989.584","1827",
"1718467989.585","1507",
"1718467989.586","1066",
"1718467989.587","1265",
"1718467989.588","3312",
"1718467989.589","3312",
"1718467989.59","1166",
"1718467989.591","965",
"1718467989.592","1618",
"1718467989.593","1981",
"1718467989.594","3239",
"1718467989.595","2999",
"1718467989.596","756",
"1718467989.597","621",
"1718467989.598","2276",
"1718467989.599","586",
"1718467989.6","723",
"1718467989.601","2896",
"1718467989.602","3104",
"1718467989.603","2167",
"1718467989.604","1773",
"1718467989.605","795",
"1718467989.606","1020",
"1718467989.607","3253",
"1718467989.608","3298",
"1718467989.609","1431",
"1718467989.61","1172",
"1718467989.611","1287",
"1718467989.612","1604",
"1718467989.613","3344",
"1718467989.614","923",
"1718467989.615","784",
"1718467989.616","1928",
"1718467989.617","2273",
"1718467989.618","3011",
"1718467989.619","2779",
"1718467989.62","633",
"1718467989.621","597",
"1718467989.622","2605",
"1718467989.623","2916",
"1718467989.624","2471",
"1718467989.625","2171",
"1718467989.626","832",
"1718467989.627","3088",
"1718467989.628","3291",
"1718467989.629","1781",
"1718467989.63","1493",
"1718467989.631","1008",
"1718467989.632","1328",
"1718467989.633","3349",
"1718467989.634","3329",
"1718467989.635","1201",
"1718467989.636","965",
"1718467989.637","1616",
"1718467989.638","1937",
"1718467989.639","3182",
"1718467989.64","2989",
"1718467989.641","638",
"1718467989.642","2290",
"1718467989.643","2606",
"1718467989.644","2735",
"1718467989.645","2463",
"1718467989.646","609",
"1718467989.647","660",
"1718467989.648","2928",
"1718467989.649","3056",
"1718467989.65","2135",
"1718467989.651","1806",
"1718467989.652","822",
"1718467989.653","1076",
"1718467989.654","3261",
"1718467989.655","3363",
"1718467989.656","1168",
"1718467989.657","1355",
"1718467989.658","1628",
"1718467989.659","3338",
"1718467989.66","3231",
"1718467989.661","911",
"1718467989.662","711",
"1718467989.663","1930",
"1718467989.664","2289",
"1718467989.665","3035",
"1718467989.666","2770",
"1718467989.667","623",
"1718467989.668","624",
"1718467989.669","2866",
"1718467989.67","2495",
"1718467989.671","2123",
"1718467989.672","715",
"1718467989.673","800",
"1718467989.674","3141",
"1718467989.675","3238",
"1718467989.676","1808",
"1718467989.677","1455",
"1718467989.678","1082",
"1718467989.679","1296",
"1718467989.68","3344",
"1718467989.681","3327",
"1718467989.682","1180",
"1718467989.683","955",
"1718467989.684","1601",
"1718467989.685","3196",
"1718467989.686","2959",
"1718467989.687","775",
"1718467989.688","627",
"1718467989.689","2314",
"1718467989.69","2577",
"1718467989.691","2768",
"1718467989.692","2513",
"1718467989.693","599",
"1718467989.694","666",
"1718467989.711","3077",
"1718467989.712","2329",
"1718467989.713","656",
"1718467989.714","641",
"1718467989.715","2592",
"1718467989.716","2912",
"1718467989.717","2435",
"1718467989.718","2159",
"1718467989.719","727",
"1718467989.72","793",
"1718467989.721","3081",
"1718467989.722","3243",
"1718467989.723","1773",
"1718467989.724","1459",
"1718467989.725","1038",
"1718467989.726","1358",
"1718467989.727","3312",
"1718467989.728","1213",
"1718467989.729","923",
"1718467989.73","1653",
"1718467989.731","1940",
"1718467989.732","3162",
"1718467989.733","3039",
"1718467989.734","784",
"1718467989.735","652",
"1718467989.736","2318",
"1718467989.737","2592",
"1718467989.738","2757",
"1718467989.739","2439",
"1718467989.74","702",
"1718467989.741","2900",
"1718467989.742","3109",
"1718467989.743","2160",
"1718467989.744","1835",
"1718467989.745","816",
"1718467989.746","1030",
"1718467989.747","3251",
"1718467989.748","3305",
"1718467989.749","1501",
"1718467989.75","1203",
"1718467989.751","1333",
"1718467989.752","1608",
"1718467989.753","3327",
"1718467989.754","3173",
"1718467989.755","773",
"1718467989.756","1997",
"1718467989.757","2337",
"1718467989.758","2997",
"1718467989.759","2775",
"1718467989.76","651",
"1718467989.761","629",
"1718467989.762","2654",
"1718467989.763","2864",
"1718467989.764","2414",
"1718467989.765","2127",
"1718467989.766","721",
"1718467989.767","848",
"1718467989.768","3237",
"1718467989.769","1821",
"1718467989.77","1435",
"1718467989.771","1040",
"1718467989.772","1294",
"1718467989.773","3280",
"1718467989.774","3355",
"1718467989.775","1151",
"1718467989.776","880",
"1718467989.777","1667",
"1718467989.778","1985",
"1718467989.779","3187",
"1718467989.78","3054",
"1718467989.781","788",
"1718467989.782","679",
"1718467989.783","2565",
"1718467989.784","2773",
"1718467989.785","2465",
"1718467989.786","608",
"1718467989.787","707",
"1718467989.788","2912",
"1718467989.789","3105",
"1718467989.79","2160",
"1718467989.791","1811",
"1718467989.792","870",
"1718467989.793","1040",
"1718467989.794","3287",
"1718467989.795","3374",
"1718467989.796","1467",
"1718467989.797","1211",
"1718467989.798","1610",
"1718467989.799","3312",
"1718467989.8","3178",
"1718467989.801","885",
"1718467989.802","720",
"1718467989.803","1952",
"1718467989.804","2292",
"1718467989.805","2956",
"1718467989.806","2742",
"1718467989.807","624",
"1718467989.808","597",
"1718467989.809","2593",
"1718467989.81","2845",
"1718467989.811","2416",
"1718467989.812","651",
"1718467989.813","814",
"1718467989.814","3109",
"1718467989.815","3269",
"1718467989.816","1811",
"1718467989.817","1479",
"1718467989.818","1085",
"1718467989.819","1272",
"1718467989.82","3299",
"1718467989.821","3248",
"1718467989.822","1151",
"1718467989.823","944",
"1718467989.824","1620",
"1718467989.825","1932",
"1718467989.826","3236",
"1718467989.827","762",
"1718467989.828","607",
"1718467989.829","2268",
"1718467989.83","2601",
"1718467989.831","2734",
"1718467989.832","2507",
"1718467989.833","658",
"1718467989.834","658",
"1718467989.835","2903",
"1718467989.836","1783",
"1718467989.837","817",
"1718467989.838","3294",
"1718467989.839","3324",
"1718467989.84","1478",
"1718467989.841","1179",
"1718467989.842","1322",
"1718467989.843","1668",
"1718467989.844","3269",
"1718467989.845","3191",
"1718467989.846","967",
"1718467989.847","759",
"1718467989.848","1922",
"1718467989.849","2278",
"1718467989.85","3011",
"1718467989.851","2731",
"1718467989.852","640",
"1718467989.853","2606",
"1718467989.854","2880",
"1718467989.855","2421",
"1718467989.856","2113",
"1718467989.857","669",
"1718467989.858","868",
"1718467989.859","3117",
"1718467989.86","3248",
"1718467989.861","1765",
"1718467989.862","1453",
"1718467989.863","1076",
"1718467989.864","1296",
"1718467989.865","3329",
"1718467989.866","3301",
"1718467989.867","911",
"1718467989.868","1616",
"1718467989.869","1944",
"1718467989.87","3225",
"1718467989.871","3039",
"1718467989.872","709",
"1718467989.873","654",
"1718467989.874","2320",
"1718467989.875","2624",
"1718467989.876","2735",
"1718467989.877","2427",
"1718467989.878","626",
"1718467989.879","693",
"1718467989.88","2870",
"1718467989.881","2113",
"1718467989.882","1821",
"1718467989.883","863",
"1718467989.884","1063",
"1718467989.885","3229",
"1718467989.886","3337",
"1718467989.887","1487",
"1718467989.888","1160",
"1718467989.889","1342",
"1718467989.89","1660",
"1718467989.891","3324",
"1718467989.892","3184",
"1718467989.893","913",
"1718467989.894","785",
"1718467989.895","1942",
"1718467989.896","3056",
"1718467989.897","2775",
"1718467989.898","621",
"1718467989.899","631",
"1718467989.9","2582",
"1718467989.911","2145",
"1718467989.912","3311",
"1718467989.913","1191",
"1718467989.914","911",
"1718467989.915","1666",
"1718467989.916","1952",
"1718467989.917","3152",
"1718467989.918","2994",
"1718467989.919","737",
"1718467989.92","651",
"1718467989.921","2308",
"1718467989.922","2601",
"1718467989.923","2771",
"1718467989.924","625",
"1718467989.925","659",
"1718467989.926","2880",
"1718467989.927","3113",
"1718467989.928","2100",
"1718467989.929","1820",
"1718467989.93","822",
"1718467989.931","1025",
"1718467989.932","3287",
"1718467989.933","3328",
"1718467989.934","1451",
"1718467989.935","1149",
"1718467989.936","1322",
"1718467989.937","1603",
"1718467989.938","3347",
"1718467989.939","911",
"1718467989.94","727",
"1718467989.941","1936",
"1718467989.942","2333",
"1718467989.943","3028",
"1718467989.944","2736",
"1718467989.945","637",
"1718467989.946","641",
"1718467989.947","2588",
"1718467989.948","2910",
"1718467989.949","2491",
"1718467989.95","2171",
"1718467989.951","835",
"1718467989.952","3138",
"1718467989.953","3280",
"1718467989.954","1829",
"1718467989.955","1505",
"1718467989.956","1085",
"1718467989.957","1360",
"1718467989.958","3376",
"1718467989.959","3347",
"1718467989.96","1219",
"1718467989.961","942",
"1718467989.962","1632",
"1718467989.963","1924",
"1718467989.964","3172",
"1718467989.965","3030",
"1718467989.966","615",
"1718467989.967","2317",
"1718467989.968","2638",
"1718467989.969","2725",
"1718467989.97","2485",
"1718467989.971","677",
"1718467989.972","660",
"1718467989.973","2880",
"1718467989.974","3126",
"1718467989.975","2159",
"1718467989.976","1835",
"1718467989.977","811",
"1718467989.978","1099",
"1718467989.979","3238",
"1718467989.98","3314",
"1718467989.981","1153",
"1718467989.982","1322",
"1718467989.983","1648",
"1718467989.984","3333",
"1718467989.985","3191",
"1718467989.986","959",
"1718467989.987","747",
"1718467989.988","1974",
"1718467989.989","2282",
"1718467989.99","2997",
"1718467989.991","2732",
"1718467989.992","689",
"1718467989.993","608",
"1718467989.994","2626",
"1718467989.995","2487",
"1718467989.996","2131",
"1718467989.997","703",
"1718467989.998","832",
"1718467989.999","3152",
"1718467990","3291",
"1718467990.001","1815",
"1718467990.002","1503",
"1718467990.003","1025",
"1718467990.004","1308",
"1718467990.005","3281",
"1718467990.006","3346",
"1718467990.007","1169",
"1718467990.008","943",
"1718467990.009","1928",
"1718467990.01","3216",
"1718467990.011","3024",
"1718467990.012","781",
"1718467990.013","662",
"1718467990.014","2284",
"1718467990.015","2617",
"1718467990.016","2775",
"1718467990.017","2441",
"1718467990.018","603",
"1718467990.019","722",
"1718467990.02","2896",
"1718467990.021","3085",
"1718467990.022","2145",
"1718467990.023","816",
"1718467990.024","1040",
"1718467990.025","3232",
"1718467990.026","3302",
"1718467990.027","1447",
"1718467990.028","1135",
"1718467990.029","1280",
"1718467990.03","1621",
"1718467990.031","3283",
"1718467990.032","3196",
"1718467990.033","906",
"1718467990.034","770",
"1718467990.035","2005",
"1718467990.036","2276",
"1718467990.037","3006",
"1718467990.038","687",
"1718467990.039","588",
"1718467990.04","2626",
"1718467990.041","2862",
"1718467990.042","2493",
"1718467990.043","2113",
"1718467990.044","705",
"1718467990.045","817",
"1718467990.046","3138",
"1718467990.047","3225",
"1718467990.048","1811",
"1718467990.049","1435",
"1718467990.05","1072",
"1718467990.051","1282",
"1718467990.052","3290",
"1718467990.053","1189",
"1718467990.054","895",
"1718467990.055","1670",
"1718467990.056","1933",
"1718467990.057","3219",
"1718467990.058","2991",
"1718467990.059","771",
"1718467990.06","599",
"1718467990.061","2346",
"1718467990.062","2592",
"1718467990.063","2795",
"1718467990.064","2477",
"1718467990.065","694",
"1718467990.066","2876",
"1718467990.067","3086",
"1718467990.068","2167",
"1718467990.069","1811",
"1718467990.07","795",
"1718467990.071","1098",
"1718467990.072","3287",
"1718467990.073","1210",
"1718467990.074","1376",
"1718467990.075","1665",
"1718467990.076","3325",
"1718467990.077","3223",
"1718467990.078","955",
"1718467990.079","2006",
"1718467990.08","2258",
"1718467990.081","2963",
"1718467990.082","2705",
"1718467990.083","689",
"1718467990.084","661",
"1718467990.085","2592",
"1718467990.086","2889",
"1718467990.087","2423",
"1718467990.088","2123",
"1718467990.089","704",
"1718467990.09","821",
"1718467990.091","3056",
"1718467990.092","1831",
"1718467990.093","1499",
"1718467990.094","1028",
"1718467990.095","1288",
"1718467990.096","3371",
"1718467990.097","3334",
"1718467990.098","1149",
"1718467990.099","914",
"1718467990.1","1614",
"1718467990.101","1940",
"1718467990.102","3237",
"1718467990.103","3024",
"1718467990.104","719",
"1718467990.105","669",
"1718467990.106","2272",
"1718467990.107","2556",
"1718467990.108","2426",
"1718467990.109","671",
"1718467990.11","669",
"1718467990.111","2881",
"1718467990.112","3136",
"1718467990.113","2126",
"1718467990.114","1755",
"1718467990.115","794",
"1718467990.116","1018",
"1718467990.117","3220",
"1718467990.118","3351",
"1718467990.119","1451",
"1718467990.12","1201",
"1718467990.121","1345",
"1718467990.122","1610",
"1718467990.123","3203",
"1718467990.124","931",
"1718467990.125","731",
"1718467990.126","1988",
"1718467990.127","2276",
"1718467990.128","2997",
"1718467990.129","2779",
"1718467990.13","642",
"1718467990.131","585",
"1718467990.132","2592",
"1718467990.133","2864",
"1718467990.134","2495",
"1718467990.135","727",
"1718467990.136","804",
"1718467990.137","3136",
"1718467990.138","3247",
"1718467990.139","1823",
"1718467990.14","1479",
"1718467990.141","1072",
"1718467990.142","1334",
"1718467990.143","3363",
"1718467990.144","3359",
"1718467990.145","1155",
"1718467990.146","898",
"1718467990.147","1628",
"1718467990.148","1952",
"1718467990.149","3226",
"1718467990.15","775",
"1718467990.151","674",
"1718467990.152","2268",
"1718467990.153","2608",
"1718467990.154","2779",
"1718467990.155","2423",
"1718467990.156","624",
"1718467990.157","707",
"1718467990.158","2894",
"1718467990.159","3098",
"1718467990.16","2103",
"1718467990.161","1799",
"1718467990.162","861",
"1718467990.163","1072",
"1718467990.164","3321",
"1718467990.165","1463",
"1718467990.166","1151",
"1718467990.167","1344",
"1718467990.168","1616",
"1718467990.169","3337",
"1718467990.17","3183",
"1718467990.171","975",
"1718467990.172","690",
"1718467990.173","1994",
"1718467990.174","2272",
"1718467990.175","3022",
"1718467990.176","2739",
"1718467990.177","627",
"1718467990.178","2622",
"1718467990.179","2917",
"1718467990.18","2487",
"1718467990.181","2159",
"1718467990.182","667",
"1718467990.183","865",
"1718467990.184","3120",
"1718467990.185","3308",
"1718467990.186","1762",
"1718467990.187","1439",
"1718467990.188","1038",
"1718467990.189","1322",
"1718467990.19","3376",
"1718467990.191","3345",
"1718467990.192","899",
"1718467990.193","1628",
"1718467990.194","1946",
"1718467990.195","3227",
"1718467990.196","3034",
"1718467990.197","750",
"1718467990.198","668",
"1718467990.199","2293",
"1718467990.2","2594",
"1718467990.201","2734",
"1718467990.202","2448",
"1718467990.203","662",
"1718467990.204","656",
"1718467990.205","2896",
"1718467990.206","2135",
"1718467990.207","1781",
"1718467990.208","848",
"1718467990.209","1072",
"1718467990.21","3233",
"1718467990.227","3376",
"1718467990.228","2431",
"1718467990.229","676",
"1718467990.23","809",
"1718467990.231","3056",
"1718467990.232","3289",
"1718467990.233","1775",
"1718467990.234","1467",
"1718467990.235","1329",
"1718467990.236","3376",
"1718467990.237","3280",
"1718467990.238","1167",
"1718467990.239","898",
"1718467990.24","1607",
"1718467990.241","2000",
"1718467990.242","3199",
"1718467990.243","3015",
"1718467990.244","767",
"1718467990.245","620",
"1718467990.246","2288",
"1718467990.247","2578",
"1718467990.248","2736",
"1718467990.249","601",
"1718467990.25","723",
"1718467990.251","2844",
"1718467990.252","3142",
"1718467990.253","2147",
"1718467990.254","1765",
"1718467990.255","798",
"1718467990.256","1078",
"1718467990.257","3282",
"1718467990.258","3289",
"1718467990.259","1479",
"1718467990.26","1212",
"1718467990.261","1337",
"1718467990.262","1680",
"1718467990.263","3261",
"1718467990.264","885",
"1718467990.265","698",
"1718467990.266","1993",
"1718467990.267","2278",
"1718467990.268","3007",
"1718467990.269","2765",
"1718467990.27","647",
"1718467990.271","673",
"1718467990.272","2574",
"1718467990.273","2918",
"1718467990.274","2431",
"1718467990.275","2128",
"1718467990.276","800",
"1718467990.277","3142",
"1718467990.278","3246",
"1718467990.279","1825",
"1718467990.28","1475",
"1718467990.281","1063",
"1718467990.282","1337",
"1718467990.283","3324",
"1718467990.284","3335",
"1718467990.285","1151",
"1718467990.286","959",
"1718467990.287","1616",
"1718467990.288","2002",
"1718467990.289","3161",
"1718467990.29","3038",
"1718467990.291","662",
"1718467990.292","2261",
"1718467990.293","2580",
"1718467990.294","2794",
"1718467990.295","2453",
"1718467990.296","650",
"1718467990.297","706",
"1718467990.298","2871",
"1718467990.299","3088",
"1718467990.3","2159",
"1718467990.301","1831",
"1718467990.302","790",
"1718467990.303","1032",
"1718467990.304","3303",
"1718467990.305","3358",
"1718467990.306","1174",
"1718467990.307","1280",
"1718467990.308","1616",
"1718467990.309","3321",
"1718467990.31","749",
"1718467990.311","1934",
"1718467990.312","2290",
"1718467990.313","3008",
"1718467990.314","2795",
"1718467990.315","639",
"1718467990.316","627",
"1718467990.317","2603",
"1718467990.318","2864",
"1718467990.319","2427",
"1718467990.32","722",
"1718467990.321","812",
"1718467990.322","3068",
"1718467990.323","3253",
"1718467990.324","1831",
"1718467990.325","1478",
"1718467990.326","1005",
"1718467990.327","1314",
"1718467990.328","3309",
"1718467990.329","3296",
"1718467990.33","1143",
"1718467990.331","943",
"1718467990.332","1664",
"1718467990.333","1994",
"1718467990.334","3216",
"1718467990.335","719",
"1718467990.336","661",
"1718467990.337","2304",
"1718467990.338","2640",
"1718467990.339","2768",
"1718467990.34","2479",
"1718467990.341","671",
"1718467990.342","656",
"1718467990.343","2856",
"1718467990.344","3134",
"1718467990.345","2162",
"1718467990.346","1808",
"1718467990.347","862",
"1718467990.348","3216",
"1718467990.349","3270",
"1718467990.35","1477",
"1718467990.351","1183",
"1718467990.352","1365",
"1718467990.353","1616",
"1718467990.354","3285",
"1718467990.355","3197",
"1718467990.356","950",
"1718467990.357","731",
"1718467990.358","1938",
"1718467990.359","2304",
"1718467990.36","3045",
"1718467990.361","2779",
"1718467990.362","597",
"1718467990.363","2644",
"1718467990.364","2864",
"1718467990.365","2415",
"1718467990.366","2165",
"1718467990.367","707",
"1718467990.368","804",
"1718467990.369","3084",
"1718467990.37","3235",
"1718467990.371","1773",
"1718467990.372","1435",
"1718467990.373","1018",
"1718467990.374","1296",
"1718467990.375","3344",
"1718467990.376","3330",
"1718467990.377","924",
"1718467990.378","1637",
"1718467990.379","1945",
"1718467990.38","3142",
"1718467990.381","3019",
"1718467990.382","731",
"1718467990.383","646",
"1718467990.384","2348",
"1718467990.385","2613",
"1718467990.386","2740",
"1718467990.387","2435",
"1718467990.388","628",
"1718467990.389","703",
"1718467990.39","2869",
"1718467990.391","2107",
"1718467990.392","1779",
"1718467990.393","848",
"1718467990.394","1077",
"1718467990.395","3219",
"1718467990.396","3392",
"1718467990.397","1431",
"1718467990.398","1155",
"1718467990.399","1328",
"1718467990.4","1649",
"1718467990.401","3293",
"1718467990.402","3239",
"1718467990.403","959",
"1718467990.404","721",
"1718467990.405","2318",
"1718467990.406","2963",
"1718467990.407","2751",
"1718467990.408","677",
"1718467990.409","637",
"1718467990.41","2608",
"1718467990.411","2912",
"1718467990.412","2471",
"1718467990.413","2131",
"1718467990.414","704",
"1718467990.415","818",
"1718467990.416","3074",
"1718467990.417","3250",
"1718467990.418","1778",
"1718467990.419","1439",
"1718467990.42","1288",
"1718467990.421","3344",
"1718467990.422","3361",
"1718467990.423","1178",
"1718467990.424","949",
"1718467990.425","1610",
"1718467990.426","1966",
"1718467990.427","3183",
"1718467990.428","2965",
"1718467990.429","791",
"1718467990.43","693",
"1718467990.431","2304",
"1718467990.432","2588",
"1718467990.433","2750",
