timestamp(ms),var,
"1718468291.145","3068",
"1718468291.146","817",
"1718468291.147","780",
"1718468291.148","3118",
"1718468291.149","1919",
"1718468291.15","2192",
"1718468291.151","3216",
"1718468291.152","654",
"1718468291.153","935",
"1718468291.154","2879",
"1718468291.155","1631",
"1718468291.156","3280",
"1718468291.157","597",
"1718468291.158","1232",
"1718468291.159","2623",
"1718468291.16","1303",
"1718468291.161","2758",
"1718468291.162","3294",
"1718468291.163","618",
"1718468291.164","1525",
"1718468291.165","2263",
"1718468291.166","1072",
"1718468291.167","3030",
"1718468291.168","3217",
"1718468291.169","724",
"1718468291.17","1825",
"1718468291.171","826",
"1718468291.172","3184",
"1718468291.173","3087",
"1718468291.174","989",
"1718468291.175","2176",
"1718468291.176","1638",
"1718468291.177","711",
"1718468291.178","3291",
"1718468291.179","2893",
"1718468291.18","1178",
"1718468291.181","2472",
"1718468291.182","1315",
"1718468291.183","597",
"1718468291.184","3307",
"1718468291.185","1460",
"1718468291.186","2811",
"1718468291.187","990",
"1718468291.188","689",
"1718468291.189","3275",
"1718468291.19","2299",
"1718468291.191","1800",
"1718468291.192","2992",
"1718468291.193","829",
"1718468291.194","729",
"1718468291.195","3039",
"1718468291.196","1955",
"1718468291.197","2208",
"1718468291.198","695",
"1718468291.199","933",
"1718468291.2","2855",
"1718468291.201","1601",
"1718468291.202","2461",
"1718468291.203","3312",
"1718468291.204","609",
"1718468291.205","1200",
"1718468291.206","2603",
"1718468291.207","1278",
"1718468291.208","2818",
"1718468291.209","3370",
"1718468291.21","685",
"1718468291.211","1512",
"1718468291.212","1055",
"1718468291.213","2997",
"1718468291.214","3246",
"1718468291.215","757",
"1718468291.216","1777",
"1718468291.217","1903",
"1718468291.218","846",
"1718468291.219","3248",
"1718468291.22","3067",
"1718468291.221","937",
"1718468291.222","2189",
"1718468291.223","1616",
"1718468291.224","703",
"1718468291.225","3334",
"1718468291.226","1233",
"1718468291.227","2486",
"1718468291.228","1339",
"1718468291.229","657",
"1718468291.23","3273",
"1718468291.231","2559",
"1718468291.232","1490",
"1718468291.233","2752",
"1718468291.234","1034",
"1718468291.235","671",
"1718468291.236","3213",
"1718468291.237","2243",
"1718468291.238","1824",
"1718468291.239","3028",
"1718468291.24","729",
"1718468291.241","3053",
"1718468291.242","1967",
"1718468291.243","2160",
"1718468291.244","3173",
"1718468291.245","629",
"1718468291.246","945",
"1718468291.247","2899",
"1718468291.248","1617",
"1718468291.249","2486",
"1718468291.25","3311",
"1718468291.251","628",
"1718468291.252","1232",
"1718468291.253","2615",
"1718468291.254","1261",
"1718468291.255","3280",
"1718468291.256","656",
"1718468291.257","1508",
"1718468291.258","2235",
"1718468291.259","987",
"1718468291.26","3044",
"1718468291.261","3265",
"1718468291.262","779",
"1718468291.263","1856",
"1718468291.264","1919",
"1718468291.265","847",
"1718468291.266","3229",
"1718468291.267","955",
"1718468291.268","2176",
"1718468291.269","1569",
"1718468291.27","677",
"1718468291.271","3300",
"1718468291.272","2830",
"1718468291.273","1176",
"1718468291.274","2449",
"1718468291.275","1328",
"1718468291.276","651",
"1718468291.277","3321",
"1718468291.278","2625",
"1718468291.279","1543",
"1718468291.28","2740",
"1718468291.281","647",
"1718468291.282","3251",
"1718468291.283","2275",
"1718468291.284","1846",
"1718468291.285","3027",
"1718468291.286","790",
"1718468291.287","757",
"1718468291.288","3118",
"1718468291.289","1907",
"1718468291.29","2148",
"1718468291.291","3216",
"1718468291.292","631",
"1718468291.293","2877",
"1718468291.294","1597",
"1718468291.295","2493",
"1718468291.296","3350",
"1718468291.297","577",
"1718468291.298","1164",
"1718468291.299","2640",
"1718468291.3","1309",
"1718468291.301","2800",
"1718468291.302","3346",
"1718468291.303","621",
"1718468291.304","1465",
"1718468291.305","2239",
"1718468291.306","989",
"1718468291.307","2978",
"1718468291.308","781",
"1718468291.309","1794",
"1718468291.31","1943",
"1718468291.311","843",
"1718468291.312","3170",
"1718468291.313","3067",
"1718468291.314","961",
"1718468291.315","2144",
"1718468291.316","1647",
"1718468291.317","693",
"1718468291.318","3361",
"1718468291.319","2898",
"1718468291.32","1233",
"1718468291.321","2515",
"1718468291.322","619",
"1718468291.323","3306",
"1718468291.324","2635",
"1718468291.325","1468",
"1718468291.326","2717",
"1718468291.327","3222",
"1718468291.328","2256",
"1718468291.329","1828",
"1718468291.33","3008",
"1718468291.331","779",
"1718468291.332","736",
"1718468291.333","3070",
"1718468291.334","1935",
"1718468291.335","2117",
"1718468291.336","661",
"1718468291.337","922",
"1718468291.338","2882",
"1718468291.339","1599",
"1718468291.34","2441",
"1718468291.341","3293",
"1718468291.342","603",
"1718468291.343","1166",
"1718468291.344","2607",
"1718468291.345","1315",
"1718468291.346","2787",
"1718468291.347","3363",
"1718468291.348","626",
"1718468291.349","1505",
"1718468291.35","973",
"1718468291.351","2978",
"1718468291.352","3200",
"1718468291.353","749",
"1718468291.354","1796",
"1718468291.355","1963",
"1718468291.356","813",
"1718468291.357","3186",
"1718468291.358","3088",
"1718468291.359","934",
"1718468291.36","2128",
"1718468291.361","1614",
"1718468291.362","3266",
"1718468291.363","2832",
"1718468291.364","1168",
"1718468291.365","2426",
"1718468291.366","1297",
"1718468291.367","607",
"1718468291.368","3318",
"1718468291.369","2575",
"1718468291.37","1515",
"1718468291.371","2793",
"1718468291.372","983",
"1718468291.373","646",
"1718468291.374","3267",
"1718468291.375","2256",
"1718468291.376","1849",
"1718468291.394","3065",
"1718468291.395","646",
"1718468291.396","2307",
"1718468291.397","1035",
"1718468291.398","2980",
"1718468291.399","3233",
"1718468291.4","726",
"1718468291.401","1792",
"1718468291.402","1955",
"1718468291.403","813",
"1718468291.404","3178",
"1718468291.405","903",
"1718468291.406","2128",
"1718468291.407","1584",
"1718468291.408","641",
"1718468291.409","3344",
"1718468291.41","2839",
"1718468291.411","1226",
"1718468291.412","2508",
"1718468291.413","1319",
"1718468291.414","643",
"1718468291.415","3308",
"1718468291.416","2607",
"1718468291.417","1552",
"1718468291.418","2752",
"1718468291.419","702",
"1718468291.42","3295",
"1718468291.421","2301",
"1718468291.422","1858",
"1718468291.423","3056",
"1718468291.424","794",
"1718468291.425","734",
"1718468291.426","3088",
"1718468291.427","1959",
"1718468291.428","2129",
"1718468291.429","3166",
"1718468291.43","656",
"1718468291.431","910",
"1718468291.432","1607",
"1718468291.433","2432",
"1718468291.434","3328",
"1718468291.435","597",
"1718468291.436","1175",
"1718468291.437","2551",
"1718468291.438","1249",
"1718468291.439","2810",
"1718468291.44","3296",
"1718468291.441","631",
"1718468291.442","1520",
"1718468291.443","2267",
"1718468291.444","990",
"1718468291.445","3029",
"1718468291.446","722",
"1718468291.447","1789",
"1718468291.448","1903",
"1718468291.449","791",
"1718468291.45","3174",
"1718468291.451","3039",
"1718468291.452","946",
"1718468291.453","2184",
"1718468291.454","1606",
"1718468291.455","722",
"1718468291.456","3337",
"1718468291.457","2841",
"1718468291.458","1198",
"1718468291.459","2516",
"1718468291.46","591",
"1718468291.461","3382",
"1718468291.462","2611",
"1718468291.463","1456",
"1718468291.464","2768",
"1718468291.465","1063",
"1718468291.466","655",
"1718468291.467","3280",
"1718468291.468","2239",
"1718468291.469","1840",
"1718468291.47","3008",
"1718468291.471","811",
"1718468291.472","807",
"1718468291.473","3135",
"1718468291.474","2128",
"1718468291.475","3201",
"1718468291.476","707",
"1718468291.477","954",
"1718468291.478","2883",
"1718468291.479","1561",
"1718468291.48","2510",
"1718468291.481","3280",
"1718468291.482","659",
"1718468291.483","1168",
"1718468291.484","2579",
"1718468291.485","1291",
"1718468291.486","2730",
"1718468291.487","3366",
"1718468291.488","1543",
"1718468291.489","2263",
"1718468291.49","1010",
"1718468291.491","3056",
"1718468291.492","3311",
"1718468291.493","721",
"1718468291.494","1810",
"1718468291.495","1971",
"1718468291.496","785",
"1718468291.497","3153",
"1718468291.498","3120",
"1718468291.499","904",
"1718468291.5","2192",
"1718468291.501","679",
"1718468291.502","3307",
"1718468291.503","2831",
"1718468291.504","1192",
"1718468291.505","2502",
"1718468291.506","1267",
"1718468291.507","586",
"1718468291.508","3301",
"1718468291.509","2611",
"1718468291.51","1514",
"1718468291.511","2753",
"1718468291.512","1063",
"1718468291.513","618",
"1718468291.514","3243",
"1718468291.515","2227",
"1718468291.516","1856",
"1718468291.517","848",
"1718468291.518","728",
"1718468291.519","3056",
"1718468291.52","1995",
"1718468291.521","2188",
"1718468291.522","3200",
"1718468291.523","679",
"1718468291.524","912",
"1718468291.525","2883",
"1718468291.526","1615",
"1718468291.527","2499",
"1718468291.528","3323",
"1718468291.529","650",
"1718468291.53","2598",
"1718468291.531","1335",
"1718468291.532","2802",
"1718468291.533","3289",
"1718468291.534","624",
"1718468291.535","1518",
"1718468291.536","2255",
"1718468291.537","995",
"1718468291.538","3020",
"1718468291.539","3228",
"1718468291.54","756",
"1718468291.541","1836",
"1718468291.542","1981",
"1718468291.543","3162",
"1718468291.544","3101",
"1718468291.545","981",
"1718468291.546","2128",
"1718468291.547","1585",
"1718468291.548","701",
"1718468291.549","3276",
"1718468291.55","2836",
"1718468291.551","1200",
"1718468291.552","2474",
"1718468291.553","1311",
"1718468291.554","654",
"1718468291.555","3290",
"1718468291.556","2615",
"1718468291.557","1504",
"1718468291.558","2744",
"1718468291.559","695",
"1718468291.56","3298",
"1718468291.561","2320",
"1718468291.562","1784",
"1718468291.563","2988",
"1718468291.564","3133",
"1718468291.565","1935",
"1718468291.566","2128",
"1718468291.567","3222",
"1718468291.568","656",
"1718468291.569","918",
"1718468291.57","2875",
"1718468291.571","1617",
"1718468291.572","2444",
"1718468291.573","607",
"1718468291.574","1172",
"1718468291.575","2549",
"1718468291.576","1247",
"1718468291.577","2804",
"1718468291.578","3296",
"1718468291.579","678",
"1718468291.58","1546",
"1718468291.581","2288",
"1718468291.582","1062",
"1718468291.583","2959",
"1718468291.584","3225",
"1718468291.585","722",
"1718468291.586","1794",
"1718468291.587","1951",
"1718468291.588","3200",
"1718468291.589","3105",
"1718468291.59","918",
"1718468291.591","2125",
"1718468291.592","1597",
"1718468291.593","641",
"1718468291.594","3341",
"1718468291.595","2845",
"1718468291.596","1233",
"1718468291.597","2517",
"1718468291.598","1279",
"1718468291.599","624",
"1718468291.6","3310",
"1718468291.601","2559",
"1718468291.602","2804",
"1718468291.603","1001",
"1718468291.604","636",
"1718468291.605","3281",
"1718468291.606","2267",
"1718468291.607","1792",
"1718468291.608","3030",
"1718468291.609","847",
"1718468291.61","742",
"1718468291.611","3137",
"1718468291.612","1935",
"1718468291.613","2132",
"1718468291.614","3228",
"1718468291.615","944",
"1718468291.616","2831",
"1718468291.617","1571",
"1718468291.618","2518",
"1718468291.619","3332",
"1718468291.62","655",
"1718468291.621","1202",
"1718468291.622","2619",
"1718468291.623","1329",
"1718468291.624","2736",
"1718468291.625","3319",
"1718468291.626","678",
"1718468291.627","1460",
"1718468291.628","2283",
"1718468291.629","1053",
"1718468291.63","3017",
"1718468291.631","720",
"1718468291.632","1802",
"1718468291.633","1899",
"1718468291.634","763",
"1718468291.635","3248",
"1718468291.636","3089",
"1718468291.637","902",
"1718468291.638","2176",
"1718468291.639","1643",
"1718468291.64","655",
"1718468291.641","3344",
"1718468291.642","2830",
"1718468291.643","1176",
"1718468291.644","2489",
"1718468291.645","583",
"1718468291.646","3321",
"1718468291.647","2575",
"1718468291.648","1535",
"1718468291.649","2805",
"1718468291.65","987",
"1718468291.651","645",
"1718468291.652","3259",
"1718468291.653","2294",
"1718468291.654","1810",
"1718468291.655","3010",
"1718468291.656","821",
"1718468291.657","3130",
"1718468291.658","1935",
"1718468291.659","2180",
"1718468291.66","3249",
"1718468291.661","695",
"1718468291.662","929",
"1718468291.663","2863",
"1718468291.664","1651",
"1718468291.665","2520",
"1718468291.666","3312",
"1718468291.667","592",
"1718468291.668","1173",
"1718468291.669","2615",
"1718468291.67","1278",
"1718468291.671","2732",
"1718468291.672","647",
"1718468291.673","1472",
"1718468291.674","2315",
"1718468291.675","1015",
"1718468291.676","3050",
"1718468291.677","3291",
"1718468291.678","759",
"1718468291.679","1856",
"1718468291.68","1986",
"1718468291.681","853",
"1718468291.682","3219",
"1718468291.683","3120",
"1718468291.684","925",
"1718468291.685","2145",
"1718468291.686","656",
"1718468291.687","3275",
"1718468291.688","2823",
"1718468291.689","1171",
"1718468291.69","2465",
"1718468291.691","1262",
"1718468291.692","587",
"1718468291.693","3297",
"1718468291.694","2546",
"1718468291.695","1500",
"1718468291.696","2738",
"1718468291.697","999",
"1718468291.698","683",
"1718468291.699","2290",
"1718468291.7","1796",
"1718468291.701","3022",
"1718468291.702","807",
"1718468291.703","749",
"1718468291.704","3067",
"1718468291.705","1983",
"1718468291.706","2128",
"1718468291.707","3182",
"1718468291.708","659",
"1718468291.709","964",
"1718468291.71","2894",
"1718468291.711","1575",
"1718468291.712","3323",
"1718468291.713","620",
"1718468291.714","1228",
"1718468291.715","2611",
"1718468291.716","1315",
"1718468291.717","2811",
"1718468291.718","3337",
"1718468291.719","619",
"1718468291.72","1525",
"1718468291.721","2281",
"1718468291.722","1039",
"1718468291.723","3047",
"1718468291.724","3248",
"1718468291.725","779",
"1718468291.728","1801",
"1718468291.733","1615",
"1718468291.734","709",
"1718468291.735","2859",
"1718468291.736","1226",
"1718468291.737","2480",
"1718468291.738","1270",
"1718468291.739","595",
"1718468291.74","3362",
"1718468291.741","1547",
"1718468291.742","2803",
"1718468291.743","1061",
"1718468291.744","674",
"1718468291.745","3207",
"1718468291.746","2274",
"1718468291.747","1857",
"1718468291.748","3020",
"1718468291.749","854",
"1718468291.75","798",
"1718468291.751","3109",
"1718468291.752","1968",
"1718468291.753","2120",
"1718468291.754","717",
"1718468291.755","937",
"1718468291.756","2835",
"1718468291.757","1635",
"1718468291.758","2464",
"1718468291.759","3270",
"1718468291.76","592",
"1718468291.761","1157",
"1718468291.762","2543",
"1718468291.763","1278",
"1718468291.764","2800",
"1718468291.765","3313",
"1718468291.766","689",
"1718468291.767","1555",
"1718468291.768","2291",
"1718468291.769","1061",
"1718468291.77","3243",
"1718468291.771","775",
"1718468291.772","1873",
"1718468291.773","1983",
"1718468291.774","857",
"1718468291.775","3194",
"1718468291.776","3121",
"1718468291.777","933",
"1718468291.778","2132",
"1718468291.779","1654",
"1718468291.78","691",
"1718468291.781","3273",
"1718468291.782","2862",
"1718468291.783","2483",
"1718468291.784","1325",
"1718468291.785","644",
"1718468291.786","3346",
"1718468291.787","2638",
"1718468291.788","1521",
"1718468291.789","2784",
"1718468291.79","1063",
"1718468291.791","689",
"1718468291.792","3250",
"1718468291.793","2293",
"1718468291.794","1840",
"1718468291.795","3028",
"1718468291.796","866",
"1718468291.797","3060",
"1718468291.798","1955",
"1718468291.799","2122",
"1718468291.8","3180",
"1718468291.801","2831",
"1718468291.802","1571",
"1718468291.803","2473",
"1718468291.804","3300",
"1718468291.805","598",
"1718468291.806","1162",
"1718468291.807","2581",
"1718468291.808","1263",
"1718468291.809","2803",
"1718468291.81","3307",
"1718468291.811","687",
"1718468291.812","1535",
"1718468291.813","2307",
"1718468291.814","3021",
"1718468291.815","3263",
"1718468291.816","724",
"1718468291.817","1792",
"1718468291.818","1959",
"1718468291.819","817",
"1718468291.82","3234",
"1718468291.821","3111",
"1718468291.822","930",
"1718468291.823","2155",
"1718468291.824","1567",
"1718468291.825","647",
"1718468291.826","3328",
"1718468291.827","2879",
"1718468291.828","2456",
"1718468291.829","1331",
"1718468291.83","614",
"1718468291.831","3292",
"1718468291.832","2559",
"1718468291.833","1484",
"1718468291.834","2757",
"1718468291.835","1062",
"1718468291.836","674",
"1718468291.837","3250",
"1718468291.838","2309",
"1718468291.839","1808",
"1718468291.84","2987",
"1718468291.841","790",
"1718468291.842","3115",
"1718468291.843","1957",
"1718468291.844","2134",
"1718468291.845","3180",
"1718468291.846","702",
"1718468291.847","960",
"1718468291.848","2829",
"1718468291.849","1615",
"1718468291.85","2520",
"1718468291.851","3292",
"1718468291.852","599",
"1718468291.853","1212",
"1718468291.854","2549",
"1718468291.855","1271",
"1718468291.856","3289",
"1718468291.857","594",
"1718468291.858","1472",
"1718468291.859","2237",
"1718468291.86","989",
"1718468291.861","2986",
"1718468291.862","3216",
"1718468291.863","721",
"1718468291.864","1802",
"1718468291.865","1967",
"1718468291.866","782",
"1718468291.867","3184",
"1718468291.868","942",
"1718468291.869","2189",
"1718468291.87","1649",
"1718468291.871","665",
"1718468291.872","3281",
"1718468291.873","2883",
"1718468291.874","1179",
"1718468291.875","2450",
"1718468291.876","1325",
"1718468291.877","654",
"1718468291.878","3309",
"1718468291.879","2544",
"1718468291.88","1462",
"1718468291.881","2797",
"1718468291.882","1039",
"1718468291.883","3201",
"1718468291.884","2299",
"1718468291.885","1849",
"1718468291.886","3008",
"1718468291.887","855",
"1718468291.888","784",
"1718468291.889","3125",
"1718468291.89","1978",
"1718468291.891","2160",
"1718468291.892","3225",
"1718468291.893","655",
"1718468291.909","933",
"1718468291.91","783",
"1718468291.911","1796",
"1718468291.912","829",
"1718468291.913","3239",
"1718468291.914","3120",
"1718468291.915","987",
"1718468291.916","2173",
"1718468291.917","1648",
"1718468291.918","720",
"1718468291.919","3344",
"1718468291.92","2896",
"1718468291.921","1146",
"1718468291.922","2496",
"1718468291.923","1279",
"1718468291.924","589",
"1718468291.925","2601",
"1718468291.926","1478",
"1718468291.927","2754",
"1718468291.928","1054",
"1718468291.929","685",
"1718468291.93","3235",
"1718468291.931","2255",
"1718468291.932","1810",
"1718468291.933","3050",
"1718468291.934","791",
"1718468291.935","806",
"1718468291.936","3067",
"1718468291.937","1981",
"1718468291.938","2117",
"1718468291.939","653",
"1718468291.94","1001",
"1718468291.941","2831",
"1718468291.942","1627",
"1718468291.943","2480",
"1718468291.944","3272",
"1718468291.945","593",
"1718468291.946","1232",
"1718468291.947","2591",
"1718468291.948","1311",
"1718468291.949","2812",
"1718468291.95","3297",
"1718468291.951","685",
"1718468291.952","1472",
"1718468291.953","2285",
"1718468291.954","1071",
"1718468291.955","2976",
"1718468291.956","782",
"1718468291.957","1861",
"1718468291.958","1958",
"1718468291.959","793",
"1718468291.96","3188",
"1718468291.961","3115",
"1718468291.962","928",
"1718468291.963","2201",
"1718468291.964","1591",
"1718468291.965","691",
"1718468291.966","3338",
"1718468291.967","2831",
"1718468291.968","1187",
"1718468291.969","2444",
"1718468291.97","653",
"1718468291.971","3333",
"1718468291.972","2591",
"1718468291.973","1521",
"1718468291.974","2766",
"1718468291.975","1071",
"1718468291.976","627",
"1718468291.977","3265",
"1718468291.978","2239",
"1718468291.979","1844",
"1718468291.98","3024",
"1718468291.981","835",
"1718468291.982","739",
"1718468291.983","1927",
"1718468291.984","2216",
"1718468291.985","3181",
"1718468291.986","677",
"1718468291.987","917",
"1718468291.988","2871",
"1718468291.989","1637",
"1718468291.99","2514",
"1718468291.991","3295",
"1718468291.992","637",
"1718468291.993","1165",
"1718468291.994","2559",
"1718468291.995","1329",
"1718468291.996","2773",
"1718468291.997","674",
"1718468291.998","1476",
"1718468291.999","2231",
"1718468292","1058",
"1718468292.001","3053",
"1718468292.002","3259",
"1718468292.003","789",
"1718468292.004","1792",
"1718468292.005","1979",
"1718468292.006","782",
"1718468292.008","3186",
"1718468292.009","3067",
"1718468292.01","2208",
"1718468292.011","719",
"1718468292.012","3274",
"1718468292.013","2927",
"1718468292.014","1164",
"1718468292.015","2514",
"1718468292.016","1279",
"1718468292.017","675",
"1718468292.018","3364",
"1718468292.019","2575",
"1718468292.02","1490",
"1718468292.021","2736",
"1718468292.022","1066",
"1718468292.023","679",
"1718468292.024","3238",
"1718468292.025","2289",
"1718468292.026","1872",
"1718468292.027","723",
"1718468292.028","977",
"1718468292.029","2910",
"1718468292.03","1681",
"1718468292.031","2429",
"1718468292.032","3301",
"1718468292.033","613",
"1718468292.034","1155",
"1718468292.035","2599",
"1718468292.036","1311",
"1718468292.037","2763",
"1718468292.038","3328",
"1718468292.039","659",
"1718468292.04","1472",
"1718468292.041","1040",
"1718468292.042","3009",
"1718468292.043","3325",
"1718468292.044","752",
"1718468292.045","1735",
"1718468292.046","2003",
"1718468292.047","893",
"1718468292.048","3232",
"1718468292.049","3136",
"1718468292.05","883",
"1718468292.054","3280",
"1718468292.055","1136",
"1718468292.056","2413",
"1718468292.057","1371",
"1718468292.059","3376",
"1718468292.06","2675",
"1718468292.061","1472",
"1718468292.062","2768",
"1718468292.063","3317",
"1718468292.064","2334",
"1718468292.065","1825",
"1718468292.066","3045",
"1718468292.067","843",
"1718468292.068","768",
"1718468292.069","3118",
"1718468292.07","2144",
"1718468292.071","3181",
"1718468292.072","687",
"1718468292.073","902",
"1718468292.074","2902",
"1718468292.075","1653",
"1718468292.076","2454",
"1718468292.077","3344",
"1718468292.078","639",
"1718468292.079","1156",
"1718468292.08","2663",
"1718468292.081","1339",
"1718468292.082","2704",
"1718468292.083","3335",
"1718468292.084","1472",
"1718468292.085","2289",
"1718468292.086","1021",
"1718468292.087","2953",
"1718468292.088","3255",
"1718468292.089","785",
"1718468292.09","1774",
"1718468292.091","1955",
"1718468292.092","843",
"1718468292.093","3200",
"1718468292.094","3083",
"1718468292.095","944",
"1718468292.096","2150",
"1718468292.097","713",
"1718468292.098","3277",
"1718468292.099","2887",
"1718468292.1","1120",
"1718468292.101","2394",
"1718468292.102","1297",
"1718468292.103","589",
"1718468292.104","3340",
"1718468292.105","2661",
"1718468292.106","1444",
"1718468292.107","2752",
"1718468292.108","1019",
"1718468292.109","625",
"1718468292.11","3271",
"1718468292.111","2275",
"1718468292.112","1789",
"1718468292.113","859",
"1718468292.114","761",
"1718468292.115","3134",
"1718468292.116","2007",
"1718468292.117","2133",
"1718468292.118","3200",
"1718468292.119","720",
"1718468292.12","958",
"1718468292.121","2947",
"1718468292.122","1671",
"1718468292.123","2450",
"1718468292.124","3346",
"1718468292.125","1130",
"1718468292.126","2621",
"1718468292.127","1331",
"1718468292.128","2713",
"1718468292.129","3312",
"1718468292.13","651",
"1718468292.131","1456",
"1718468292.132","2347",
"1718468292.133","1071",
"1718468292.134","3020",
"1718468292.135","3223",
"1718468292.136","749",
"1718468292.137","1820",
"1718468292.138","1997",
"1718468292.139","807",
"1718468292.14","3184",
"1718468292.141","909",
"1718468292.142","2096",
"1718468292.143","1643",
"1718468292.144","720",
"1718468292.145","3344",
"1718468292.146","2924",
"1718468292.147","1154",
"1718468292.148","2432",
"1718468292.149","1367",
"1718468292.15","673",
"1718468292.151","3306",
"1718468292.152","2646",
"1718468292.153","1450",
"1718468292.154","2698",
"1718468292.155","679",
"1718468292.156","3251",
"1718468292.157","2295",
"1718468292.158","1792",
"1718468292.159","2964",
"1718468292.16","859",
"1718468292.161","774",
"1718468292.162","3137",
"1718468292.163","2033",
"1718468292.164","2110",
"1718468292.165","3202",
"1718468292.166","685",
"1718468292.167","944",
"1718468292.168","1615",
"1718468292.169","2436",
"1718468292.17","3282",
"1718468292.171","659",
"1718468292.172","1182",
"1718468292.173","2638",
"1718468292.174","1311",
"1718468292.175","2717",
"1718468292.176","3344",
"1718468292.177","647",
"1718468292.178","1485",
"1718468292.179","2326",
"1718468292.18","1071",
"1718468292.181","2985",
"1718468292.182","3235",
"1718468292.183","1812",
"1718468292.184","1955",
"1718468292.185","847",
"1718468292.186","3186",
"1718468292.187","3085",
"1718468292.188","971",
"1718468292.189","2149",
"1718468292.19","1687",
"1718468292.191","746",
"1718468292.192","3275",
"1718468292.193","2916",
"1718468292.194","1178",
"1718468292.195","2437",
"1718468292.196","1363",
"1718468292.197","3343",
"1718468292.198","2653",
"1718468292.199","1420",
"1718468292.2","2728",
"1718468292.201","1040",
"1718468292.202","688",
"1718468292.203","3287",
"1718468292.204","2331",
"1718468292.205","1792",
"1718468292.206","3024",
"1718468292.207","784",
"1718468292.208","734",
"1718468292.209","3151",
"1718468292.21","1975",
"1718468292.211","2150",
"1718468292.212","727",
"1718468292.213","966",
"1718468292.214","2927",
"1718468292.215","1679",
"1718468292.216","2472",
"1718468292.217","3350",
"1718468292.218","657",
"1718468292.219","1178",
"1718468292.22","2585",
"1718468292.221","1318",
"1718468292.222","2708",
"1718468292.223","3287",
"1718468292.224","640",
"1718468292.225","1428",
"1718468292.226","1059",
"1718468292.227","2988",
"1718468292.228","3250",
