timestamp(ms),var,
"1718468532.357","1599",
"1718468532.358","1599",
"1718468532.359","2127",
"1718468532.361","2127",
"1718468532.362","2635",
"1718468532.363","2635",
"1718468532.364","2635",
"1718468532.365","3030",
"1718468532.367","3030",
"1718468532.368","3030",
"1718468532.369","3277",
"1718468532.371","3277",
"1718468532.373","3277",
"1718468532.374","3290",
"1718468532.376","3290",
"1718468532.377","3290",
"1718468532.378","3088",
"1718468532.379","3088",
"1718468532.38","3088",
"1718468532.381","3088",
"1718468532.382","2694",
"1718468532.383","2694",
"1718468532.385","2195",
"1718468532.386","2195",
"1718468532.387","2195",
"1718468532.389","1654",
"1718468532.391","1654",
"1718468532.392","1654",
"1718468532.393","1158",
"1718468532.394","1158",
"1718468532.395","1158",
"1718468532.396","1158",
"1718468532.397","792",
"1718468532.398","792",
"1718468532.399","628",
"1718468532.401","628",
"1718468532.402","628",
"1718468532.403","628",
"1718468532.404","643",
"1718468532.405","643",
"1718468532.406","643",
"1718468532.407","885",
"1718468532.408","885",
"1718468532.409","885",
"1718468532.41","885",
"1718468532.411","1285",
"1718468532.412","1285",
"1718468532.413","1285",
"1718468532.414","1285",
"1718468532.415","1791",
"1718468532.416","1791",
"1718468532.417","1791",
"1718468532.418","2323",
"1718468532.419","2323",
"1718468532.421","2323",
"1718468532.422","2783",
"1718468532.423","2783",
"1718468532.425","3157",
"1718468532.426","3157",
"1718468532.427","3157",
"1718468532.428","3157",
"1718468532.429","3317",
"1718468532.43","3317",
"1718468532.432","3317",
"1718468532.433","3236",
"1718468532.434","3236",
"1718468532.435","3236",
"1718468532.436","2960",
"1718468532.437","2960",
"1718468532.438","2960",
"1718468532.439","2960",
"1718468532.44","2544",
"1718468532.442","2544",
"1718468532.443","2544",
"1718468532.444","2058",
"1718468532.445","2058",
"1718468532.446","2058",
"1718468532.447","2058",
"1718468532.448","1523",
"1718468532.449","1523",
"1718468532.45","1523",
"1718468532.452","1060",
"1718468532.453","1060",
"1718468532.454","1060",
"1718468532.455","752",
"1718468532.456","752",
"1718468532.457","752",
"1718468532.458","752",
"1718468532.459","647",
"1718468532.46","647",
"1718468532.462","647",
"1718468532.463","740",
"1718468532.464","740",
"1718468532.465","740",
"1718468532.466","1040",
"1718468532.467","1040",
"1718468532.468","1040",
"1718468532.469","1040",
"1718468532.47","1502",
"1718468532.472","1502",
"1718468532.473","1502",
"1718468532.474","2019",
"1718468532.475","2019",
"1718468532.476","2019",
"1718468532.477","2526",
"1718468532.478","2526",
"1718468532.479","2526",
"1718468532.48","2526",
"1718468532.482","2948",
"1718468532.483","974",
"1718468532.484","974",
"1718468532.485","974",
"1718468532.486","974",
"1718468532.487","691",
"1718468532.488","691",
"1718468532.489","691",
"1718468532.49","625",
"1718468532.492","625",
"1718468532.493","786",
"1718468532.494","786",
"1718468532.495","786",
"1718468532.496","786",
"1718468532.498","1127",
"1718468532.499","1127",
"1718468532.5","1127",
"1718468532.502","1607",
"1718468532.503","1607",
"1718468532.504","1607",
"1718468532.505","2163",
"1718468532.506","2163",
"1718468532.507","2163",
"1718468532.509","2610",
"1718468532.511","2610",
"1718468532.512","2610",
"1718468532.513","3010",
"1718468532.514","3010",
"1718468532.515","3010",
"1718468532.516","3323",
"1718468532.517","3323",
"1718468532.518","3323",
"1718468532.519","3323",
"1718468532.52","3316",
"1718468532.521","3316",
"1718468532.522","3316",
"1718468532.523","3316",
"1718468532.524","3076",
"1718468532.525","3076",
"1718468532.526","3076",
"1718468532.528","3076",
"1718468532.529","2746",
"1718468532.53","2746",
"1718468532.531","2746",
"1718468532.532","2256",
"1718468532.533","2256",
"1718468532.534","2256",
"1718468532.535","1672",
"1718468532.536","1672",
"1718468532.537","1672",
"1718468532.538","1672",
"1718468532.539","1222",
"1718468532.54","1222",
"1718468532.542","1222",
"1718468532.543","876",
"1718468532.544","876",
"1718468532.545","639",
"1718468532.546","639",
"1718468532.547","639",
"1718468532.548","649",
"1718468532.549","649",
"1718468532.55","649",
"1718468532.552","849",
"1718468532.554","849",
"1718468532.555","1247",
"1718468532.556","1247",
"1718468532.557","1247",
"1718468532.558","1247",
"1718468532.559","1777",
"1718468532.56","1777",
"1718468532.562","1777",
"1718468532.563","2289",
"1718468532.564","2289",
"1718468532.565","2289",
"1718468532.566","2800",
"1718468532.567","2800",
"1718468532.568","2800",
"1718468532.569","2800",
"1718468532.57","3137",
"1718468532.572","3137",
"1718468532.573","3137",
"1718468532.574","3317",
"1718468532.575","3317",
"1718468532.576","3317",
"1718468532.577","3317",
"1718468532.578","3280",
"1718468532.579","3280",
"1718468532.58","3280",
"1718468532.582","3003",
"1718468532.583","3003",
"1718468532.584","3003",
"1718468532.585","3003",
"1718468532.586","2578",
"1718468532.587","2578",
"1718468532.588","2578",
"1718468532.589","2070",
"1718468532.59","2070",
"1718468532.592","2070",
"1718468532.593","1501",
"1718468532.594","1501",
"1718468532.595","1501",
"1718468532.596","1501",
"1718468532.597","1045",
"1718468532.598","1045",
"1718468532.599","1045",
"1718468532.6","1045",
"1718468532.602","691",
"1718468532.603","691",
"1718468532.604","599",
"1718468532.605","599",
"1718468532.606","599",
"1718468532.607","599",
"1718468532.608","714",
"1718468532.609","714",
"1718468532.61","714",
"1718468532.612","1007",
"1718468532.613","1007",
"1718468532.614","1007",
"1718468532.615","1490",
"1718468532.616","1490",
"1718468532.617","1490",
"1718468532.618","1490",
"1718468532.619","2029",
"1718468532.62","2029",
"1718468532.621","2029",
"1718468532.639","2029",
"1718468532.64","3166",
"1718468532.641","3166",
"1718468532.642","2800",
"1718468532.643","2800",
"1718468532.645","2800",
"1718468532.646","2350",
"1718468532.647","2350",
"1718468532.649","2350",
"1718468532.65","1842",
"1718468532.652","1842",
"1718468532.653","1357",
"1718468532.654","1357",
"1718468532.655","1357",
"1718468532.656","1357",
"1718468532.657","932",
"1718468532.658","932",
"1718468532.659","932",
"1718468532.66","932",
"1718468532.661","645",
"1718468532.662","645",
"1718468532.664","610",
"1718468532.665","610",
"1718468532.666","610",
"1718468532.667","610",
"1718468532.668","799",
"1718468532.669","799",
"1718468532.67","799",
"1718468532.672","1155",
"1718468532.673","1155",
"1718468532.674","1155",
"1718468532.676","1679",
"1718468532.677","1679",
"1718468532.678","1679",
"1718468532.679","2222",
"1718468532.68","2222",
"1718468532.682","2722",
"1718468532.683","2722",
"1718468532.684","2722",
"1718468532.685","2722",
"1718468532.686","3120",
"1718468532.687","3120",
"1718468532.688","3120",
"1718468532.689","3120",
"1718468532.69","3308",
"1718468532.692","3308",
"1718468532.693","3308",
"1718468532.694","3265",
"1718468532.696","3265",
"1718468532.697","3265",
"1718468532.698","3037",
"1718468532.7","3037",
"1718468532.702","2663",
"1718468532.703","2663",
"1718468532.704","2663",
"1718468532.705","2192",
"1718468532.706","2192",
"1718468532.708","2192",
"1718468532.709","1658",
"1718468532.71","1658",
"1718468532.712","1658",
"1718468532.713","1169",
"1718468532.714","1169",
"1718468532.715","1169",
"1718468532.716","1169",
"1718468532.717","785",
"1718468532.718","785",
"1718468532.719","785",
"1718468532.72","611",
"1718468532.722","611",
"1718468532.723","611",
"1718468532.724","657",
"1718468532.725","657",
"1718468532.726","657",
"1718468532.727","927",
"1718468532.728","927",
"1718468532.729","927",
"1718468532.73","927",
"1718468532.732","1379",
"1718468532.733","1379",
"1718468532.734","1379",
"1718468532.735","1875",
"1718468532.736","1875",
"1718468532.737","1875",
"1718468532.738","2359",
"1718468532.739","2359",
"1718468532.74","2359",
"1718468532.742","2832",
"1718468532.743","2832",
"1718468532.744","2832",
"1718468532.745","2832",
"1718468532.746","3211",
"1718468532.747","3211",
"1718468532.748","3211",
"1718468532.749","3211",
"1718468532.75","3354",
"1718468532.752","3354",
"1718468532.753","3354",
"1718468532.754","3251",
"1718468532.755","3251",
"1718468532.756","3251",
"1718468532.758","2912",
"1718468532.76","2912",
"1718468532.761","2912",
"1718468532.762","2446",
"1718468532.763","2446",
"1718468532.764","2446",
"1718468532.765","1936",
"1718468532.766","1936",
"1718468532.767","1936",
"1718468532.768","1936",
"1718468532.769","1397",
"1718468532.77","1397",
"1718468532.772","1397",
"1718468532.773","978",
"1718468532.774","978",
"1718468532.776","699",
"1718468532.777","699",
"1718468532.778","699",
"1718468532.779","699",
"1718468532.78","590",
"1718468532.781","590",
"1718468532.782","721",
"1718468532.783","721",
"1718468532.784","721",
"1718468532.785","1059",
"1718468532.786","1059",
"1718468532.787","1059",
"1718468532.788","1059",
"1718468532.79","1563",
"1718468532.791","1563",
"1718468532.792","1563",
"1718468532.793","2107",
"1718468532.795","2107",
"1718468532.796","2573",
"1718468532.798","2573",
"1718468532.8","2971",
"1718468532.802","2971",
"1718468532.803","2971",
"1718468532.804","3273",
"1718468532.806","3273",
"1718468532.807","3273",
"1718468532.808","3354",
"1718468532.81","3354",
"1718468532.812","3101",
"1718468532.813","3101",
"1718468532.814","3101",
"1718468532.815","2787",
"1718468532.816","2787",
"1718468532.817","2787",
"1718468532.818","2787",
"1718468532.819","2342",
"1718468532.821","2342",
"1718468532.822","2342",
"1718468532.823","2342",
"1718468532.824","1732",
"1718468532.825","1732",
"1718468532.826","1732",
"1718468532.827","1732",
"1718468532.828","1240",
"1718468532.829","1240",
"1718468532.83","1240",
"1718468532.832","880",
"1718468532.833","880",
"1718468532.834","657",
"1718468532.836","657",
"1718468532.837","657",
"1718468532.838","610",
"1718468532.839","610",
"1718468532.84","610",
"1718468532.841","610",
"1718468532.842","806",
"1718468532.843","806",
"1718468532.845","806",
"1718468532.846","1245",
"1718468532.848","1245",
"1718468532.849","1759",
"1718468532.85","1759",
"1718468532.852","1759",
"1718468532.853","2283",
"1718468532.854","2283",
"1718468532.855","2283",
"1718468532.857","2753",
"1718468532.858","2753",
"1718468532.859","2753",
"1718468532.86","3108",
"1718468532.862","3108",
"1718468532.863","3108",
"1718468532.865","3312",
"1718468532.866","3312",
"1718468532.867","3312",
"1718468532.868","3255",
"1718468532.869","3255",
"1718468532.871","3255",
"1718468532.872","3006",
"1718468532.873","3006",
"1718468532.875","3006",
"1718468532.876","2576",
"1718468532.877","2576",
"1718468532.878","2576",
"1718468532.88","2076",
"1718468532.882","2076",
"1718468532.883","1545",
"1718468532.885","1545",
"1718468532.886","1545",
"1718468532.887","1066",
"1718468532.888","1066",
"1718468532.889","1066",
"1718468532.89","1066",
"1718468532.891","746",
"1718468532.892","746",
"1718468532.893","746",
"1718468532.894","746",
"1718468532.895","592",
"1718468532.896","592",
"1718468532.897","656",
"1718468532.898","656",
"1718468532.9","656",
"1718468532.902","955",
"1718468532.903","955",
"1718468532.905","1391",
"1718468532.906","1391",
"1718468532.907","1391",
"1718468532.908","1391",
"1718468532.909","1905",
"1718468532.91","1905",
"1718468532.911","1905",
"1718468532.912","2411",
"1718468532.914","2411",
"1718468532.915","2411",
"1718468532.917","2882",
"1718468532.918","2882",
"1718468532.919","2882",
"1718468532.921","3233",
"1718468532.922","3233",
"1718468532.923","3233",
"1718468532.924","3365",
"1718468532.925","3365",
"1718468532.926","3365",
"1718468532.927","3365",
"1718468532.928","3215",
"1718468532.929","3215",
"1718468532.93","3215",
"1718468532.932","2857",
"1718468532.933","2857",
"1718468532.934","2857",
"1718468532.935","2857",
"1718468532.936","2426",
"1718468532.937","2426",
"1718468532.938","2426",
"1718468532.939","1952",
"1718468532.941","1952",
"1718468532.942","1952",
"1718468532.943","1372",
"1718468532.944","1372",
"1718468532.945","1372",
"1718468532.946","912",
"1718468532.947","912",
"1718468532.949","912",
"1718468532.95","710",
"1718468532.952","710",
"1718468532.953","660",
"1718468532.955","660",
"1718468532.956","660",
"1718468532.957","660",
"1718468532.958","809",
"1718468532.959","809",
"1718468532.96","1104",
"1718468532.962","1104",
"1718468532.963","1104",
"1718468532.964","1587",
"1718468532.965","1587",
"1718468532.966","1587",
"1718468532.967","1587",
"1718468532.968","2110",
"1718468532.969","2110",
"1718468532.97","2110",
"1718468532.971","2110",
"1718468532.972","2599",
"1718468532.973","2599",
"1718468532.974","2599",
"1718468532.975","2599",
"1718468532.976","3011",
"1718468532.977","3011",
"1718468532.978","3011",
"1718468532.979","3268",
"1718468532.98","3268",
"1718468532.982","3268",
"1718468532.983","3294",
"1718468532.984","3294",
"1718468532.985","3294",
"1718468532.986","3294",
"1718468532.987","3074",
"1718468532.988","3074",
"1718468532.989","3074",
"1718468532.99","3074",
"1718468532.992","2705",
"1718468532.993","2705",
"1718468532.994","2705",
"1718468532.995","2224",
"1718468532.996","2224",
"1718468532.997","2224",
"1718468532.998","1725",
"1718468532.999","1725",
"1718468533","1725",
"1718468533.001","1725",
"1718468533.002","1238",
"1718468533.003","1238",
"1718468533.004","1238",
"1718468533.005","1238",
"1718468533.006","836",
"1718468533.008","836",
"1718468533.009","836",
"1718468533.01","625",
"1718468533.012","625",
"1718468533.017","627",
"1718468533.018","627",
"1718468533.019","1299",
"1718468533.02","1299",
"1718468533.021","1299",
"1718468533.022","1299",
"1718468533.023","1781",
"1718468533.024","1781",
"1718468533.026","1781",
"1718468533.027","2295",
"1718468533.028","2295",
"1718468533.029","2295",
"1718468533.03","2295",
"1718468533.031","2800",
"1718468533.032","2800",
"1718468533.033","2800",
"1718468533.034","3199",
"1718468533.035","3199",
"1718468533.037","3199",
"1718468533.038","3342",
"1718468533.04","3342",
"1718468533.042","3242",
"1718468533.043","3242",
"1718468533.044","3242",
"1718468533.045","3242",
"1718468533.046","2938",
"1718468533.047","2938",
"1718468533.048","2938",
"1718468533.049","2938",
"1718468533.05","2547",
"1718468533.051","2547",
"1718468533.052","2547",
"1718468533.053","2547",
"1718468533.054","2086",
"1718468533.055","2086",
"1718468533.056","1534",
"1718468533.058","1534",
"1718468533.059","1534",
"1718468533.06","1534",
"1718468533.061","1058",
"1718468533.062","1058",
"1718468533.063","1058",
"1718468533.064","1058",
"1718468533.065","707",
"1718468533.066","707",
"1718468533.067","707",
"1718468533.068","592",
"1718468533.069","592",
"1718468533.07","592",
"1718468533.072","685",
"1718468533.073","685",
"1718468533.075","685",
"1718468533.076","1043",
"1718468533.077","1043",
"1718468533.079","1493",
"1718468533.08","1493",
"1718468533.081","1493",
"1718468533.082","1493",
"1718468533.083","2005",
"1718468533.085","2005",
"1718468533.087","2481",
"1718468533.088","2481",
"1718468533.089","2481",
"1718468533.09","2916",
"1718468533.092","2916",
"1718468533.093","2916",
"1718468533.094","2916",
"1718468533.095","3262",
"1718468533.096","3262",
"1718468533.097","3262",
"1718468533.098","3347",
"1718468533.099","3347",
"1718468533.1","3347",
"1718468533.102","3204",
"1718468533.103","3204",
"1718468533.104","3204",
"1718468533.106","2866",
"1718468533.107","2866",
"1718468533.109","2386",
"1718468533.11","2386",
"1718468533.112","2386",
"1718468533.113","1865",
"1718468533.114","1865",
"1718468533.115","1865",
"1718468533.117","1344",
"1718468533.118","1344",
"1718468533.119","1344",
"1718468533.12","940",
"1718468533.121","940",
"1718468533.123","940",
"1718468533.125","703",
"1718468533.126","703",
"1718468533.127","703",
"1718468533.128","654",
"1718468533.129","654",
"1718468533.131","823",
"1718468533.133","823",
"1718468533.134","1207",
"1718468533.135","1207",
"1718468533.136","1207",
"1718468533.137","1207",
"1718468533.139","1699",
"1718468533.158","1699",
"1718468533.159","3252",
"1718468533.16","3252",
"1718468533.161","3252",
"1718468533.162","3088",
"1718468533.164","3088",
"1718468533.165","2697",
"1718468533.166","2697",
"1718468533.167","2697",
"1718468533.168","2697",
"1718468533.169","2160",
"1718468533.17","2160",
"1718468533.172","1613",
"1718468533.173","1613",
"1718468533.174","1613",
"1718468533.176","1613",
"1718468533.177","1184",
"1718468533.178","1184",
"1718468533.179","1184",
"1718468533.18","757",
"1718468533.182","757",
"1718468533.183","757",
"1718468533.184","621",
"1718468533.185","621",
"1718468533.186","621",
"1718468533.188","701",
"1718468533.189","701",
"1718468533.19","885",
"1718468533.192","885",
"1718468533.193","885",
"1718468533.194","885",
"1718468533.195","1311",
"1718468533.197","1311",
"1718468533.198","1859",
"1718468533.199","1859",
"1718468533.2","1859",
"1718468533.202","2407",
"1718468533.203","2407",
"1718468533.204","2407",
"1718468533.205","2874",
"1718468533.207","2874",
"1718468533.208","2874",
"1718468533.209","2874",
"1718468533.21","3219",
"1718468533.212","3219",
"1718468533.213","3345",
"1718468533.214","3345",
"1718468533.215","3345",
"1718468533.216","3345",
"1718468533.217","3249",
"1718468533.218","3249",
"1718468533.219","3249",
"1718468533.22","3249",
"1718468533.221","2958",
"1718468533.223","2958",
"1718468533.224","2958",
"1718468533.225","2480",
"1718468533.226","2480",
"1718468533.228","2000",
"1718468533.229","2000",
"1718468533.23","2000",
"1718468533.232","1472",
"1718468533.233","1472",
"1718468533.234","1472",
"1718468533.235","1472",
"1718468533.236","1021",
"1718468533.237","1021",
"1718468533.238","1021",
"1718468533.239","1021",
"1718468533.241","723",
"1718468533.242","723",
"1718468533.243","578",
"1718468533.244","578",
"1718468533.246","578",
"1718468533.247","733",
"1718468533.248","733",
"1718468533.249","733",
"1718468533.25","733",
"1718468533.251","1073",
"1718468533.252","1073",
"1718468533.253","1073",
"1718468533.254","1563",
"1718468533.255","1563",
"1718468533.257","2033",
"1718468533.258","2033",
"1718468533.259","2033",
"1718468533.26","2544",
"1718468533.262","2544",
"1718468533.263","2544",
"1718468533.264","3015",
"1718468533.265","3015",
"1718468533.266","3015",
"1718468533.267","3305",
"1718468533.268","3305",
"1718468533.269","3305",
"1718468533.27","3305",
"1718468533.271","3309",
"1718468533.272","3309",
"1718468533.274","3309",
"1718468533.275","3309",
"1718468533.276","3104",
"1718468533.277","3104",
"1718468533.278","3104",
"1718468533.279","2752",
"1718468533.28","2752",
"1718468533.281","2752",
"1718468533.282","2752",
"1718468533.283","2306",
"1718468533.284","2306",
"1718468533.285","2306",
"1718468533.286","1768",
"1718468533.287","1768",
"1718468533.288","1768",
"1718468533.29","1768",
"1718468533.291","1293",
"1718468533.292","1293",
"1718468533.293","1293",
"1718468533.294","1293",
"1718468533.295","896",
"1718468533.296","896",
"1718468533.297","896",
"1718468533.298","687",
"1718468533.299","687",
"1718468533.3","687",
"1718468533.301","687",
"1718468533.302","667",
"1718468533.304","667",
"1718468533.305","849",
"1718468533.306","849",
"1718468533.307","849",
"1718468533.308","849",
"1718468533.309","1223",
"1718468533.311","1223",
"1718468533.312","1729",
"1718468533.313","1729",
"1718468533.315","1729",
"1718468533.316","1729",
"1718468533.317","2278",
"1718468533.318","2278",
"1718468533.319","2775",
"1718468533.32","2775",
"1718468533.322","2775",
"1718468533.323","3155",
"1718468533.325","3155",
"1718468533.326","3155",
"1718468533.327","3344",
"1718468533.329","3344",
"1718468533.33","3344",
"1718468533.331","3344",
"1718468533.332","3252",
"1718468533.333","3252",
"1718468533.334","3252",
"1718468533.335","3001",
"1718468533.337","3001",
"1718468533.338","3001",
"1718468533.339","3001",
"1718468533.34","2645",
"1718468533.342","2106",
"1718468533.343","2106",
"1718468533.344","2106",
"1718468533.345","2106",
"1718468533.346","1521",
"1718468533.347","1521",
"1718468533.348","1521",
"1718468533.349","1521",
"1718468533.35","1126",
"1718468533.351","1126",
"1718468533.353","1126",
"1718468533.354","801",
"1718468533.355","801",
"1718468533.356","801",
"1718468533.358","624",
"1718468533.36","624",
"1718468533.362","669",
"1718468533.363","669",
"1718468533.364","955",
"1718468533.366","955",
"1718468533.367","955",
"1718468533.369","1407",
"1718468533.37","1407",
"1718468533.371","1407",
"1718468533.372","1957",
"1718468533.373","1957",
"1718468533.374","1957",
"1718468533.376","2478",
"1718468533.377","2478",
"1718468533.378","2478",
"1718468533.38","2928",
"1718468533.382","2928",
"1718468533.383","3256",
"1718468533.384","3256",
"1718468533.385","3256",
"1718468533.386","3256",
"1718468533.387","3352",
"1718468533.388","3352",
"1718468533.389","3352",
"1718468533.39","3352",
"1718468533.392","3241",
"1718468533.393","3241",
"1718468533.394","2896",
"1718468533.395","2896",
"1718468533.396","2896",
"1718468533.398","2448",
"1718468533.399","2448",
"1718468533.4","2448",
"1718468533.402","1904",
"1718468533.403","1904",
"1718468533.404","1904",
"1718468533.405","1904",
"1718468533.406","1408",
"1718468533.407","1408",
"1718468533.409","1408",
"1718468533.41","980",
"1718468533.412","980",
"1718468533.413","720",
"1718468533.414","720",
"1718468533.415","720",
"1718468533.416","720",
"1718468533.417","607",
"1718468533.418","607",
"1718468533.419","607",
"1718468533.42","759",
"1718468533.421","759",
"1718468533.422","759",
"1718468533.423","759",
"1718468533.424","1158",
"1718468533.425","1158",
"1718468533.426","1158",
"1718468533.427","1561",
"1718468533.428","1561",
"1718468533.429","1561",
"1718468533.43","1561",
"1718468533.431","2115",
"1718468533.432","2115",
"1718468533.433","2115",
"1718468533.435","2115",
"1718468533.436","2655",
"1718468533.437","2655",
"1718468533.439","1284",
"1718468533.44","1284",
"1718468533.442","912",
"1718468533.443","912",
"1718468533.444","657",
"1718468533.445","657",
"1718468533.446","657",
"1718468533.447","657",
"1718468533.448","601",
"1718468533.449","601",
"1718468533.45","601",
"1718468533.451","835",
"1718468533.452","835",
"1718468533.453","835",
"1718468533.454","835",
"1718468533.455","1242",
"1718468533.456","1242",
"1718468533.457","1242",
"1718468533.458","1731",
"1718468533.459","1731",
"1718468533.461","1731",
"1718468533.462","2227",
"1718468533.463","2227",
"1718468533.464","2227",
"1718468533.465","2227",
"1718468533.466","2701",
"1718468533.467","2701",
"1718468533.468","2701",
"1718468533.469","2701",
"1718468533.47","3113",
"1718468533.471","3113",
"1718468533.472","3113",
"1718468533.473","3113",
"1718468533.474","3343",
"1718468533.475","3343",
"1718468533.476","3292",
"1718468533.477","3292",
"1718468533.478","3292",
"1718468533.479","3292",
"1718468533.48","3005",
"1718468533.481","3005",
"1718468533.482","3005",
"1718468533.483","2612",
"1718468533.484","2612",
"1718468533.485","2612",
"1718468533.486","2612",
"1718468533.487","2160",
"1718468533.488","2160",
"1718468533.489","2160",
"1718468533.491","2160",
"1718468533.492","1590",
"1718468533.493","1590",
"1718468533.494","1590",
"1718468533.495","1590",
"1718468533.496","1072",
"1718468533.497","1072",
"1718468533.499","783",
"1718468533.5","783",
"1718468533.502","783",
"1718468533.503","652",
"1718468533.504","652",
"1718468533.505","652",
"1718468533.506","687",
"1718468533.508","687",
"1718468533.509","925",
"1718468533.51","925",
"1718468533.511","925",
"1718468533.512","1365",
"1718468533.513","1365",
"1718468533.514","1365",
"1718468533.515","1365",
"1718468533.516","1927",
"1718468533.517","1927",
"1718468533.518","1927",
"1718468533.519","1927",
"1718468533.52","2479",
"1718468533.521","2479",
"1718468533.522","2479",
"1718468533.523","2479",
"1718468533.524","2884",
"1718468533.525","2884",
"1718468533.526","2884",
"1718468533.527","2884",
"1718468533.528","3177",
"1718468533.529","3177",
"1718468533.53","3177",
"1718468533.532","3323",
"1718468533.533","3323",
"1718468533.534","3323",
"1718468533.535","3246",
"1718468533.536","3246",
"1718468533.537","3246",
"1718468533.538","3246",
"1718468533.539","2896",
"1718468533.54","2896",
"1718468533.541","2896",
"1718468533.542","2896",
"1718468533.543","2411",
"1718468533.544","2411",
"1718468533.545","2411",
"1718468533.546","2411",
"1718468533.547","1914",
"1718468533.548","1914",
"1718468533.549","1914",
"1718468533.551","1456",
"1718468533.552","1456",
"1718468533.554","1456",
"1718468533.555","949",
"1718468533.556","949",
"1718468533.557","949",
